"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2022-02-16","true","76","B0762PS6DN","5","Have used it for years.  Works so well for me",,,,,,"","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R38SVCU3OBCZXS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 16, 2022",""
"United States","🇺🇸","2022-03-13","true","77","B0762PS6DN","5","Dentist recommended; have used successfully for years.",,,,,,"","Sensidine for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R22LDLDU175R61/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 13, 2022",""
"United States","🇺🇸","2021-10-06","true","78","B0762PS6DN","4","Very good",,,,,,"","Good","https://www.amazon.com/gp/customer-reviews/R1RD0FAUS6LV1B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 6, 2021",""
"United States","🇺🇸","2021-10-19","true","79","B0762PS6DN","5","I love this flavor.  Never had tried it or seen it available before.  I would definitely buy it again. The price was even better!!! Great value for your money.",,,,,,"","Great flavor, price is awesome and it really works","https://www.amazon.com/gp/customer-reviews/R1LIM6FC9XTV8A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 19, 2021",""
"United States","🇺🇸","2022-07-27","true","80","B0762PS6DN","2","I've used all kinds of sensitive toothpaste brands and they all work well, but this Mint Essence has to be the nastiest tasting I've ever experienced. I honestly don't think I have the strength to use it. Does GSK manufacture analgesics because it seems as though the toothpaste has been contaminated with Ben Gay.",,,,,,"One person found this helpful","Yuck flavor","https://www.amazon.com/gp/customer-reviews/R3GOE9CGDR5GQ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 27, 2022",""
"United States","🇺🇸","2020-03-08","true","251","B0762PS6DN","5","Recommended by my dentist. A very consistent product. You get what you pay for.",,,,,,"","Dentist recomended","https://www.amazon.com/gp/customer-reviews/R3D7OCYXDI629H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 8, 2020",""
"United States","🇺🇸","2020-06-14","true","252","B0762PS6DN","3","The cap is annoying to open and close. The quality of the tube doesn't feel the same.",,,,,,"One person found this helpful","Questionable Quality","https://www.amazon.com/gp/customer-reviews/R3FSBQCDGN6XHE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 14, 2020",""
"United States","🇺🇸","2020-01-23","true","253","B0762PS6DN","5","Great tooth paste and great deal with replenishment option.  Won’t run out of toothpaste again.",,,,,,"","Best toothpaste","https://www.amazon.com/gp/customer-reviews/RTBF8ZBY6K8EQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 23, 2020",""
"United States","🇺🇸","2019-11-06","true","254","B0762PS6DN","3","Flavor is the smell of baby lotion best I can describe it! 😂🤦🏼‍♂️ It does work though. Was hoping for more relief. Brushing with It for couple months now.",,,,,,"","Taste not nice! It will help tho","https://www.amazon.com/gp/customer-reviews/R169BP3FZBQF05/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 6, 2019",""
"United States","🇺🇸","2020-12-06","true","255","B0762PS6DN","5","Good",,,,,,"","Good","https://www.amazon.com/gp/customer-reviews/R1WXZAKSKUSPAC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 6, 2020",""
"United States","🇺🇸","2019-10-27","true","256","B0762PS6DN","5","Just been my go to tooth paste for years, I like how the flavor isn't over bearing.",,,,,,"","Just been my go to tooth paste, I like how the flavor isn't over bearing.","https://www.amazon.com/gp/customer-reviews/R2MJIXMYX8UG39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 27, 2019",""
"United States","🇺🇸","2020-03-08","true","257","B0762PS6DN","5","I am pretty sure it helps. I feel less pain on my teeth.",,,,,,"","Nice and great","https://www.amazon.com/gp/customer-reviews/R1YKVZQ68T4RQP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 8, 2020",""
"United States","🇺🇸","2019-07-24","true","258","B0762PS6DN","5","Cuidado bucal. Cada vez que la voy a comprar está más cara. Creo que no la compro más con ustedes",,,,,,"","Asequibilidad","https://www.amazon.com/gp/customer-reviews/R1SUA1A8GBYCVT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 24, 2019",""
"United States","🇺🇸","2020-01-25","true","259","B0762PS6DN","5","Actually surprised, the tooth paste doesn’t taste chemically or have a bad texture. Great experience",,,,,,"","Would brush again","https://www.amazon.com/gp/customer-reviews/R3Q7MRUWLK2AR7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 25, 2020",""
"United States","🇺🇸","2020-07-29","true","260","B0762PS6DN","5","It’s toothpaste, what’s to review",,,,,,"One person found this helpful","Toothpaste.. it is what it is","https://www.amazon.com/gp/customer-reviews/R2HLRI48Z2YVF5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 29, 2020",""
"United States",,"2021-01-06","true","551","B0762PS6DN","1","No working no peppermint",,,,,,"","No peppermint inside","https://www.amazon.com/gp/customer-reviews/R1DJHWNEBZ6VO8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 6, 2021",""
"United States",,"2019-03-07","true","552","B0762PS6DN","1","This toothpaste didn't work at all.  I returned them and tried a real sensodyne product from a local store that did work.",,,,,,"","Didn't work, doubt it's real","https://www.amazon.com/gp/customer-reviews/RK9TZC1B0WWUV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 7, 2019",""
"United States",,"2018-11-18","true","553","B0762PS6DN","1","I normally don’t mind any toothpaste flavors, but this is really disgusting. Someone else said its like brushing with sunscreen - that’s exactly it!",,,,,,"","Tastes disgusting","https://www.amazon.com/gp/customer-reviews/R11NRI2T99FD84/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 18, 2018",""
"United States",,"2018-08-23","true","554","B0762PS6DN","1","When opening the product, I found that two of the three tubes were exploded. It was a waste of money!","https://images-na.ssl-images-amazon.com/images/I/711NsUYcnSL._SY88.jpg",,,,,"5 people found this helpful","Two out of three tubes were exploded","https://www.amazon.com/gp/customer-reviews/R1UOHGSRPQKEH2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on August 23, 2018",""
"United States",,"2019-09-29","true","555","B0762PS6DN","1","I ordered and paid for 3 tubes and only received 1 - 4 oz tube",,,,,,"","Receiving what I ordered.","https://www.amazon.com/gp/customer-reviews/R202PANMG05N60/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 29, 2019",""
"United States",,"2020-06-10","true","556","B0762PS6DN","1","ordered pkg of three and only received l tuve",,,,,,"One person found this helpful","toothpaste","https://www.amazon.com/gp/customer-reviews/R75UJO0VG7RDE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 10, 2020",""
"United States",,"2020-07-13","true","557","B0762PS6DN","1","Returned. Not paying that much for toothpaste.",,,,,,"","Way too expensive","https://www.amazon.com/gp/customer-reviews/R5WE3PL9FDPN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 13, 2020",""
"United States",,"2019-07-01","true","558","B0762PS6DN","1","It says pack of 3. My order delivered only one tube of pronamel. Very expensive",,,,,,"2 people found this helpful","Delivered only 1 tube not a pack of 3","https://www.amazon.com/gp/customer-reviews/R3QAY6RKEJQSNA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 1, 2019",""
"United States",,"2019-04-17","true","559","B0762PS6DN","1","The ""mintessence"" flavor this product has is horrible and tastes like expired medicine, please don't waste your money.",,,,,,"","Disgusting flavor","https://www.amazon.com/gp/customer-reviews/R1EJFQNHSDUFTW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 17, 2019",""
"United States",,"2020-06-04","true","560","B0762PS6DN","1","Only recieved 1 tube out of three.",,,,,,"","1 out of 3 tubes. Crazy","https://www.amazon.com/gp/customer-reviews/R2VC920SG6H0PG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 4, 2020",""
"United States","🇺🇸","2021-01-05","true","81","B0762PS6DN","5","as we age things start wearing out, my 70-ish year old teeth had become sensitive so I tried Sensodyne and it works, usually within a day.  I've even brushed my teeth and it worked within hours, no guarantee from me that it will work that quickly but try it",,,,,,"","great for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RHE06PXPK6MJO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 5, 2021",""
"United States","🇺🇸","2022-03-26","true","82","B0762PS6DN","5","Works as described",,,,,,"","Works as described","https://www.amazon.com/gp/customer-reviews/R2YT6WIN2T6NNK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 26, 2022",""
"United States","🇺🇸","2022-10-07","true","83","B0762PS6DN","1","Sensodyne is supposed to be THEE sensitive toothpaste but a few years ago they added whitening agents to almost every version they sell.  And, yes, I tried several and they made my sensitive teeth ache.  The one I counted on became Fresh Impact which is impossible to find and very expensive.  Tried this one as it has no whitening ingredient.  Its drawback is it has barely any flavor at all so my breath is not freshened after using my Sonicare for a full cycle.  So, it may be doing fine on sensitivity and plaque control but lacking flavor to freshen breath means I am stuck with three tubes I won't use as that is a deal breaker.",,,,,,"One person found this helpful","No flavor at all to provide fresh breath after brushing","https://www.amazon.com/gp/customer-reviews/RK95O2IL8MAOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 7, 2022",""
"United States","🇺🇸","2021-01-29","true","84","B0762PS6DN","4","This was recommended for me by dentist because of sensitive teeth.  Works just fine for me.  A bit more expensive than regular toothpaste!!",,,,,,"","It works!!","https://www.amazon.com/gp/customer-reviews/R1L8SL5CRYNZ88/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 29, 2021",""
"United States","🇺🇸","2021-03-21","true","85","B0762PS6DN","4","All is very well, but the number of items in original order was three monthly. This time I received only one",,,,,,"","Thank you. My order was three items monthly. This time you sent only one item","https://www.amazon.com/gp/customer-reviews/R3GEQLLGMH8F15/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 21, 2021",""
"United States","🇺🇸","2020-03-26","true","86","B0762PS6DN","5","I have a problem using ""whitening"" toothpastes often and brushing too hard, to the point that before 40 I had wore off a lot of enamel on my teeth, and I have strong teeth.  Never a cavity in my life!  I got this to use in the mornings so I'm not wearing my enamel everytime I brush.  I bought it because I use Sensodyne for night brushing already.",,,,,,"One person found this helpful","If you don't want to wear your enamel off by the time you're 60, give it a go.  Haha.","https://www.amazon.com/gp/customer-reviews/R2YMN25TMIZ69A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 26, 2020",""
"United States","🇺🇸","2020-05-03","true","87","B0762PS6DN","5","Years ago started using this paste after a dentist appointment (sample given), since then it's the only toothpaste we use in the house.A couple months ago it was sold out everywhere and we tried a different brand, it was horrible! Teeth did not like the taste and the sensativity got worse. Finally we were able to find it again on Amazon and it has been back to normal!!!",,,,,,"","Only toothpaste for sensative teeth","https://www.amazon.com/gp/customer-reviews/R263BWCZW3NW5R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 3, 2020",""
"United States","🇺🇸","2020-05-13","true","88","B0762PS6DN","5","My wife started using this due to a recommendation from her dentist due to her sensitive teeth. Every time I go to reorder, I first ask her if she wants to continue using, since it’s more expensive than normal toothpaste. She always said yes, that she feels it’s better for her teeth so I don’t mind paying a premium. I’ll continue to purchase this toothpaste for her.",,,,,,"One person found this helpful","Good for Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R2QVCIQGRS60HX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 13, 2020",""
"United States","🇺🇸","2021-07-29","true","89","B0762PS6DN","5","I have very delicate teeth due to a medical condition. Pronamel cleans my teeth and rebuilds the enamel and keeps them in good condition. Taste good and not a burning peppermint taste",,,,,,"One person found this helpful","Pronamel","https://www.amazon.com/gp/customer-reviews/R2FC2F9K4KEQJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 29, 2021",""
"United States","🇺🇸","2021-12-08","true","90","B0762PS6DN","5","I have a lot of teeth products, so I buy the best product I can. This is that product.",,,,,,"","Good product for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3PFFHIEUMLWN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 8, 2021",""
"United States","🇺🇸","2022-08-10","true","231","B0762PS6DN","1","Description states that the flavor is ""Mint Essence"" but what I received was not! The tubes had the same coloration and cap color as the Mint Essence flavor, but what was inside the tube had a HORRIBLE taste. Unfortunately the item cannot be returned. This is FRAUD!",,,,,,"","This is NOT Mint Essence!","https://www.amazon.com/gp/customer-reviews/R1W52WJ1ICKFLP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 10, 2022",""
"United States","🇺🇸","2019-06-09","true","232","B0762PS6DN","5","I have been using Sensodyne Pronamel Toothpaste for years. It works great because I have a sensitive tooth and if I don't use it my tooth hurts.",,,,,,"","Best toothpaste ever!","https://www.amazon.com/gp/customer-reviews/R2I1ND0FR7ZZRO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 9, 2019",""
