"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2020-04-28","true","1570","B07YXDVT9W","5","Love this brand...not only when teeth sensitive but allthe time.  it does nice job",,"","Best toothpaste","https://www.amazon.com/gp/customer-reviews/R1SB561TRPI08D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 28, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2015-01-06","true","861","B07YXDVT9W","4","My doctor recommends this, and it has really helped with sensitivity.  I hate the little foil cover they put under the cap.  Seems overkill to me since the box is sealed shut.",,"","A little expensive, but good.","https://www.amazon.com/gp/customer-reviews/R2H7B9VRTWU3IO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 6, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-06-15","true","862","B07YXDVT9W","5","Great toothpaste for my condition with the teeth",,"","Two for one deal","https://www.amazon.com/gp/customer-reviews/R1UAIJVFCI4BI4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 15, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-09","true","863","B07YXDVT9W","1","One of them is obviously yellow. Compared with other one, white. Scared to use.",,"","l got yellow one.","https://www.amazon.com/gp/customer-reviews/R3EBV3KQAABCPI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 9, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2014-06-09","true","864","B07YXDVT9W","5","I've compared 3 types of sensodyne now and this one works the best.  It's milder in flavor than the others which is nice (it's less sweet)  Using every day my teeth feel stronger and don't hurt.  I think this really works.",,"","teeth feel better after first use","https://www.amazon.com/gp/customer-reviews/R2CUP6NPUNLNM4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 9, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-04-16","true","865","B07YXDVT9W","5","It""s EXACTLY what I wanted. Everything is GREAT THANX!",,"","Great thanx!","https://www.amazon.com/gp/customer-reviews/R1CTSUUO5LA49Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 16, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-16","false","866","B07YXDVT9W","4","I’ve used mint flavored toothpaste my whole life. So I wasn’t expecting this toothpaste to be any different. I purchased the whitening toothpaste. The flavor threw me off right away. It wasn’t horrible but I would’ve rather it be mint flavored. It has a weird sweet flavor to it that’s kind of hard to describe. I feel like it could be a hit or miss for some people. I’ve been using it for 2 weeks now but haven’t noticed my teeth getting any whiter. I have noticed that my teeth feels a lot cleaner after I brush my teeth. So I’m going to put up with the taste and just use it.",,"","Taste threw me off","https://www.amazon.com/gp/customer-reviews/R31IKEN22ARGJB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 16, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2019-07-23","true","867","B07YXDVT9W","5","Keeps the sensitivity away from my teeth",,"","Good toothpaste","https://www.amazon.com/gp/customer-reviews/R21DY84KUBLTNZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 23, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-05-28","true","868","B07YXDVT9W","5","My tooth stopped hurting after a few days",,"","Awesome toothpaste","https://www.amazon.com/gp/customer-reviews/R34Q4OUWQRUMIJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 28, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-06-08","true","869","B07YXDVT9W","1","I have used this toothpaste for about 3 years, always purchased it at retail companies like Target,  Walmart. Decided to give this page a try and the toothpaste taste and looks like it's old. It doesn't leave my mouth feeling fresh like it usually does. It doesn't even have the white color it always looks like...has more of a yellow tint. GROSS never again really disappointed",,"3 people found this helpful","TERRIBLE","https://www.amazon.com/gp/customer-reviews/R1NRQMS6R21LUR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 8, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2020-04-18","true","870","B07YXDVT9W","5","Perfect",,"","Same as store","https://www.amazon.com/gp/customer-reviews/RA924YH417480/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 18, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-03-09","true","771","B07YXDVT9W","5","Great product and perfect for the home.",,"","Perfect","https://www.amazon.com/gp/customer-reviews/R2VFJMFJTIO24Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 9, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2014-04-18","true","772","B07YXDVT9W","5","My dentist recommended the plain Sensodyne toothpaste for my sensitive teeth. It worked well. I took it one step farther by buying and using the Sensodyne Repair toothpaste.  This formulation de-sensitizes my teeth while it fills in the micro-pores of my aging enamel on my teeth.  This is the only toothpaste I will use.",,"One person found this helpful","Sensodyne Repair Toothpaste Review","https://www.amazon.com/gp/customer-reviews/RLNZLPWPK7BX8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 18, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-05-25","true","773","B07YXDVT9W","2","I will likely stop using this as it hurt the moment I applied it to my teeth to brush them. I have used it for several days, it seems to hurt a bit less now, but have  never had a tooth paste make my teeth ache just using it to brush them.  Uncertain if it may cause long term teeth sensitivity as only teeth product I have ever applied to my teeth in the past that caused them to ache was a tooth whitening product, and even that took 20-30 minutes to ache, it wasn't instant.  I am not using Sensodyne with whitener - so not certain why it's causing pain.",,"27 people found this helpful","Made teeth ache moment I applied it to teeth to brush","https://www.amazon.com/gp/customer-reviews/R218GCM6PSX8QP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 25, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-12-19","true","774","B07YXDVT9W","5","These are definitely travel size!!!!Use to larger tubes.",,"","Great for travel. Kinda small size for home use.","https://www.amazon.com/gp/customer-reviews/R3QTQXFUVFJQKB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 19, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-03-01","true","775","B07YXDVT9W","5","Great toothpaste to protect your enamel !",,"","Great toothpaste for enamel!","https://www.amazon.com/gp/customer-reviews/R37IGHR0PO5HBK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 1, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-07-12","true","776","B07YXDVT9W","5","Good deal",,"","Good deal","https://www.amazon.com/gp/customer-reviews/R2KI7N9I7SKGR7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 12, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-01-19","true","777","B07YXDVT9W","5","So easy to order on line!  Sensodyne has really helped with my very sensitive teeth.",,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R1QLUF2OAYJH0I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 19, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-07-13","true","778","B07YXDVT9W","5","Keeps my teeth clean and white without the sensitivity I usually experience.",,"One person found this helpful","Teeth","https://www.amazon.com/gp/customer-reviews/R1UTK9RW9VH5AF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 13, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2018-11-23","true","779","B07YXDVT9W","4","Smaller than in the pictures",,"","Good","https://www.amazon.com/gp/customer-reviews/R244H7P6D90ZEP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 23, 2018","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-04-28","true","780","B07YXDVT9W","1","I received this toothpaste after purchasing one in store. I have a big problem with sensitive teeth because of fillings and it reduced greatly when I used the toothpaste I bought in-store. Now, I have been using this one for about a month and half and my sensitivity has greatly increased. I believe this is not Sensodyne sensitive toothpaste and must be some other generic one because the consistency is also different from the one I bought in-store. This is one is less liquid and more like any other toothpaste.",,"","Not for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R28ZA1DH3QJ5OZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 28, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2022-03-28","true","151","B07YXDVT9W","5","Brush with this 2 times a day and it works great. I tried blending it with a regular tooth paste and I notice a big differance with in a couple days, it don't work as good. I will keep buying this product because it works",,"","works great","https://www.amazon.com/gp/customer-reviews/RL9H4YQIGG2BF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 28, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-06-12","true","152","B07YXDVT9W","4","This toothpaste really works to reduce sensitivity in teeth.  I used to have pain anytime I drink anything mildly cold or hot, but after using this for several months it has made a huge difference in pain.  The tubes I buy in the store have a much smaller hole in the applicator opening at the top of the tube.  The smaller hole makes it easier to apply the amount of paste that I want without losing paste of the side of the brush.  I tend to lose paste with this larger holed applicator, (which I'm sure is why they are making it this way), by it falling off the sides of the brush when applying it to the brush.",,"2 people found this helpful","Love this brand, not crazy about the tube it comes in.","https://www.amazon.com/gp/customer-reviews/R1P7BPEREHM49I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 12, 2020","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2022-01-01","true","153","B07YXDVT9W","5","At the beginning of the lockdown for Covid 19, I began having tooth pain and was concerned that I might need a root canal. I ordered this toothpaste to help delay visiting a specialist during the lockdown.It's been almost 2 years now with no toothpain. I tried switching to another toothpaste I had on hand recently and the tooth pain returned, so I'll be sticking with this Sensodyne toothpaste from now on!",,"One person found this helpful","It works!","https://www.amazon.com/gp/customer-reviews/R10RC1FHLO7HJO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 1, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2022-04-08","true","154","B07YXDVT9W","4","Seems to cut down my teeth sensitivity.",,"","its toothpaste","https://www.amazon.com/gp/customer-reviews/RQC4IDZD4N7Z9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 8, 2022","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2022-06-26","true","155","B07YXDVT9W","5","Sensodyne was recommended by my dentist due to tooth sensitivity.  It has made big difference and I use it regularly now.",,"","Sensydyne for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2F1FNWWIASO6H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 26, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-08-09","true","156","B07YXDVT9W","5","This works just as it should.",,"","Good product","https://www.amazon.com/gp/customer-reviews/R1NATRKK90E1Y4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 9, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-09","true","157","B07YXDVT9W","4","There’s nothing “wrong” with this product. It relieved the sensitivity I was feeling after a single use, however be careful. In two days my mouth felt raw and sore like I’d burnt the entire thing on a scorching hot soup that I’d swished around my mouth. This was the only thing I’d changed so I switched back to an old toothpaste and that feeling started going away.I googled to find it was a pretty common reaction to Sensodyne in general. At least it wasn’t an expensive mistake but maybe look for a travel size or something to test it out first. If you can use it without those negative side effects it works great, haha.",,"3 people found this helpful","Teeth lost sensitivity but it left my entire mouth raw.","https://www.amazon.com/gp/customer-reviews/RTTL2LOQ8NA6Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 9, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-07-07","true","158","B07YXDVT9W","4","The price of this product is really good and the quality is amazing. I have super sensitive teeth and this is the only toothpaste I'll buy. I've looked everywhere for a better price, and have found that Amazon has the greatest variety of flavors and options as far as household necessities like this toothpaste. The only dislike is some of the descriptions on Amazon were confusing as to what toothpaste I should be buying so just keep that in mind when browsing.",,"","This toothpaste is the best out there for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3UYHGD7MLAQBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 7, 2021","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2022-06-15","true","159","B07YXDVT9W","5","I have sensitive teeth and this is the only toothpaste I have found that helps. Good tasting and works well.",,"","GOOD PRODUCT","https://www.amazon.com/gp/customer-reviews/R2DYGCZZFQF93P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 15, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-04-25","true","160","B07YXDVT9W","4","","https://m.media-amazon.com/images/I/71GMQl8qcoL._SY88.jpg","","Made several orders and I'm impressed coz exactly what I ordered was delivered.","https://www.amazon.com/gp/customer-reviews/R3M4MAXNBW4ELX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 25, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-03-06","true","171","B07YXDVT9W","5","I have been using Sensodyne toothpaste for a while now, and I have tried different flavors. This one is my all-time favorite. I just love its flavor and it helps me to brush longer. It was also in an economical 2-pack.",,"One person found this helpful","Best Toothpaste Ever","https://www.amazon.com/gp/customer-reviews/R3SOM5ZF72FJ4F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 6, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-04-27","true","172","B07YXDVT9W","5","Been using this for years.  We both like it.  A medicine he took as a kid made his teeth kind of porous, so he's always had pain from hot or cold.  This works very well for him in that regard.Don't forget to use the Smile.Amazon.com address - It's an Amazon program where many things you buy every day will generate a small donation from Amazon to the charity of your choice.  Info here:  https://smile.amazon.com/gp/chpf/about/ref=smi_se_rspo_laas_aas",,"49 people found this helpful","Working very well for us","https://www.amazon.com/gp/customer-reviews/R7LKCJE91YKDI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 27, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-06-22","true","173","B07YXDVT9W","5","I have been using this product for many and it has worked for me.",,"","My teeth not hurting.","https://www.amazon.com/gp/customer-reviews/R7JZ67BIPVD1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 22, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-04-11","true","174","B07YXDVT9W","5","I especially love this repair and protect toothpaste from Sensodyne, it is a little expensive but totally worth it. Resolves both gum and tooth issues.",,"","Great toothpaste for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RMBI963QMSE41/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 11, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-07-11","true","175","B07YXDVT9W","5","This is recommended by my dentist. Love it",,"","Good taste","https://www.amazon.com/gp/customer-reviews/R2V88YFTE0LJNE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 11, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-08-20","true","176","B07YXDVT9W","3","I was very disappointed with the sizes of these toothpaste. Somehow I thought they were larger based on the picture.",,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R27XUQN8OSJ3I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 20, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
